vehicle_id,event_time,speed_mps,speed_kmh,data_type
AV_1,2022-04-05 12:54:49,0.5,1.8,1
AV_1,2022-04-05 12:54:49,0.5,1.8,1
AV_1,2022-04-05 12:54:50,0.5,1.8,1
AV_1,2022-04-05 12:54:50,0.5,1.8,1
AV_1,2022-04-05 12:54:51,0.5,1.8,1
AV_1,2022-04-05 12:54:51,0.5,1.8,1
AV_1,2022-04-05 12:54:52,0.7,2.52,1
AV_1,2022-04-05 12:54:52,0.7,2.52,1
AV_1,2022-04-05 12:54:53,0.7,2.52,1
AV_1,2022-04-05 12:54:53,0.7,2.52,1
AV_1,2022-04-05 12:54:54,0.5,1.8,1
AV_1,2022-04-05 12:54:54,0.5,1.8,1
AV_1,2022-04-05 12:54:55,0.6,2.16,1
AV_1,2022-04-05 12:54:55,0.6,2.16,1
AV_1,2022-04-05 12:54:56,0.6,2.16,1
AV_1,2022-04-05 12:54:56,0.6,2.16,1
AV_1,2022-04-05 12:54:57,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:57,0.8,2.8800000000000003,1
AV_1,2022-04-05 12:54:58,1.0,3.6,1
AV_1,2022-04-05 12:54:58,1.0,3.6,1
AV_1,2022-04-05 12:54:59,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:54:59,1.1,3.9600000000000004,1
AV_1,2022-04-05 12:55:00,1.0,3.6,1
AV_1,2022-04-05 12:55:00,1.0,3.6,1
AV_1,2022-04-05 12:55:01,1.7,6.12,1
